timestamp,sample_id,mode,mode_value,requested_position,actual_a,actual_b,actual_c,actual_scissor,status_connected,status_activated,status_fault,status_motion,notes,robotiq_3f_finger_a_proximal_joint_rad,robotiq_3f_finger_a_middle_joint_rad,robotiq_3f_finger_a_distal_joint_rad,robotiq_3f_finger_b_scissor_joint_rad,robotiq_3f_finger_b_proximal_joint_rad,robotiq_3f_finger_b_middle_joint_rad,robotiq_3f_finger_b_distal_joint_rad,robotiq_3f_finger_c_scissor_joint_rad,robotiq_3f_finger_c_proximal_joint_rad,robotiq_3f_finger_c_middle_joint_rad,robotiq_3f_finger_c_distal_joint_rad,robotiq_3f_finger_a_middle_joint_pivot_x_joint_m,robotiq_3f_finger_a_middle_joint_pivot_y_joint_m,robotiq_3f_finger_a_middle_joint_pivot_z_joint_m,robotiq_3f_finger_b_middle_joint_pivot_x_joint_m,robotiq_3f_finger_b_middle_joint_pivot_y_joint_m,robotiq_3f_finger_b_middle_joint_pivot_z_joint_m,robotiq_3f_finger_c_middle_joint_pivot_x_joint_m,robotiq_3f_finger_c_middle_joint_pivot_y_joint_m,robotiq_3f_finger_c_middle_joint_pivot_z_joint_m,robotiq_3f_finger_a_middle_joint_pivot_x_joint_mm,robotiq_3f_finger_a_middle_joint_pivot_y_joint_mm,robotiq_3f_finger_a_middle_joint_pivot_z_joint_mm,robotiq_3f_finger_b_middle_joint_pivot_x_joint_mm,robotiq_3f_finger_b_middle_joint_pivot_y_joint_mm,robotiq_3f_finger_b_middle_joint_pivot_z_joint_mm,robotiq_3f_finger_c_middle_joint_pivot_x_joint_mm,robotiq_3f_finger_c_middle_joint_pivot_y_joint_mm,robotiq_3f_finger_c_middle_joint_pivot_z_joint_mm,finger_a_middle_pivot_candidate_x_m,finger_a_middle_pivot_candidate_y_m,finger_a_middle_pivot_candidate_z_m,finger_a_middle_pivot_candidate_x_mm,finger_a_middle_pivot_candidate_y_mm,finger_a_middle_pivot_candidate_z_mm,finger_b_middle_pivot_candidate_x_m,finger_b_middle_pivot_candidate_y_m,finger_b_middle_pivot_candidate_z_m,finger_b_middle_pivot_candidate_x_mm,finger_b_middle_pivot_candidate_y_mm,finger_b_middle_pivot_candidate_z_mm,finger_c_middle_pivot_candidate_x_m,finger_c_middle_pivot_candidate_y_m,finger_c_middle_pivot_candidate_z_m,finger_c_middle_pivot_candidate_x_mm,finger_c_middle_pivot_candidate_y_mm,finger_c_middle_pivot_candidate_z_mm,measurement_label,measurement_frame,point_a_x_m,point_a_y_m,point_a_z_m,point_b_x_m,point_b_y_m,point_b_z_m,delta_x_m,delta_y_m,delta_z_m,delta_x_mm,delta_y_mm,delta_z_mm,distance_m,distance_mm,real_distance_mm
2026-09-04T12:43:26.135963+00:00,wide_p164,Wide,2,164,164,164,164,24,True,True,0,3,,1.077740813,0.436332313,-0.689405055,0.222529480,1.077740813,0.436332313,-0.689405055,-0.222529480,1.077740813,0.436332313,-0.689405055,0.011620000,0.000000000,0.000000000,0.011620000,0.000000000,0.000000000,0.011620000,0.000000000,0.000000000,11.620,0.000,0.000,11.620,0.000,0.000,11.620,0.000,0.000,-0.058187455,-0.001425852,0.008050000,-58.187,-1.426,8.050,-0.058189366,-0.001328983,0.008040000,-58.189,-1.329,8.040,-0.058953474,-0.001246893,0.008050000,-58.953,-1.247,8.050,,world,-0.05274154245853424,0.16700789332389832,0.15000849962234497,0.0529031902551651,0.1686965376138687,0.1134658083319664,0.10564473271369934,0.001688644289970398,-0.03654269129037857,105.64473271369934,1.688644289970398,-36.54269129037857,0.11179905794071314,111.79905794071314,0.0
2026-09-04T12:44:17.151885+00:00,wide_p192,Wide,2,192,192,192,192,24,True,True,0,3,,1.077740813,0.933751150,-0.689405055,0.222529480,1.077740813,0.933751150,-0.689405055,-0.222529480,1.077740813,0.933751150,-0.689405055,0.011620000,0.000000000,0.000000000,0.011620000,0.000000000,0.000000000,0.011620000,0.000000000,0.000000000,11.620,0.000,0.000,11.620,0.000,0.000,11.620,0.000,0.000,-0.058187455,-0.001425852,0.008050000,-58.187,-1.426,8.050,-0.058189366,-0.001328983,0.008040000,-58.189,-1.329,8.040,-0.058953474,-0.001246893,0.008050000,-58.953,-1.247,8.050,,world,-0.05274154245853424,0.16700789332389832,0.15000849962234497,0.0529031902551651,0.1686965376138687,0.1134658083319664,0.10564473271369934,0.001688644289970398,-0.03654269129037857,105.64473271369934,1.688644289970398,-36.54269129037857,0.11179905794071314,111.79905794071314,0.0
2026-09-04T12:45:01.350953+00:00,wide_p225,Wide,2,225,225,225,225,24,True,True,0,3,,1.077740813,1.308996939,-0.689405055,0.222529480,1.077740813,1.308996939,-0.689405055,-0.222529480,1.077740813,1.308996939,-0.689405055,0.011620000,0.000000000,0.000000000,0.011620000,0.000000000,0.000000000,0.011620000,0.000000000,0.000000000,11.620,0.000,0.000,11.620,0.000,0.000,11.620,0.000,0.000,-0.058187455,-0.001425852,0.008050000,-58.187,-1.426,8.050,-0.058189366,-0.001328983,0.008040000,-58.189,-1.329,8.040,-0.058953474,-0.001246893,0.008050000,-58.953,-1.247,8.050,,world,0.01365200337022543,0.11441412568092346,0.09764502197504044,-0.027562346309423447,0.09472431242465973,0.10042095929384232,-0.041214349679648876,-0.019689813256263733,0.00277593731880188,-41.214349679648876,-19.689813256263733,2.77593731880188,0.04576043262012314,45.76043262012314,0.0
2026-09-04T12:45:52.512218+00:00,wide_p250,Wide,2,250,240,240,240,24,True,True,0,3,,1.077740813,1.509709803,-0.689405055,0.222529480,1.077740813,1.509709803,-0.689405055,-0.222529480,1.077740813,1.509709803,-0.689405055,0.011620000,0.000000000,0.000000000,0.011620000,0.000000000,0.000000000,0.011620000,0.000000000,0.000000000,11.620,0.000,0.000,11.620,0.000,0.000,11.620,0.000,0.000,-0.058187455,-0.001425852,0.008050000,-58.187,-1.426,8.050,-0.058189366,-0.001328983,0.008040000,-58.189,-1.329,8.040,-0.058953474,-0.001246893,0.008050000,-58.953,-1.247,8.050,,world,0.01365200337022543,0.11441412568092346,0.09764502197504044,-0.027562346309423447,0.09472431242465973,0.10042095929384232,-0.041214349679648876,-0.019689813256263733,0.00277593731880188,-41.214349679648876,-19.689813256263733,2.77593731880188,0.04576043262012314,45.76043262012314,0.0
2026-09-04T12:48:19.212863+00:00,scissor_p0,Scissor,3,0,6,6,6,15,True,True,0,3,,0.000000000,0.000000000,0.000000000,0.239982772,0.000000000,0.000000000,0.000000000,-0.239982772,0.000000000,0.000000000,0.000000000,0.011620000,0.000000000,0.000000000,0.011620000,0.000000000,0.000000000,0.011620000,0.000000000,0.000000000,11.620,0.000,0.000,11.620,0.000,0.000,11.620,0.000,0.000,-0.058187455,-0.001425852,0.008050000,-58.187,-1.426,8.050,-0.058189366,-0.001328983,0.008040000,-58.189,-1.329,8.040,-0.058953474,-0.001246893,0.008050000,-58.953,-1.247,8.050,,world,-0.07810576260089874,0.2029196172952652,0.20828372240066528,-0.07897794246673584,0.20327413082122803,0.09113620221614838,-0.0008721798658370972,0.0003545135259628296,-0.1171475201845169,-0.8721798658370972,0.3545135259628296,-117.1475201845169,0.11715130329168455,117.15130329168456,0.0
2026-09-04T12:49:53.937278+00:00,scissor_p32,Scissor,3,32,6,6,6,32,True,True,0,3,,0.000000000,0.000000000,0.000000000,0.209439510,0.000000000,0.000000000,0.000000000,-0.209439510,0.000000000,0.000000000,0.000000000,0.011620000,0.000000000,0.000000000,0.011620000,0.000000000,0.000000000,0.011620000,0.000000000,0.000000000,11.620,0.000,0.000,11.620,0.000,0.000,11.620,0.000,0.000,-0.058187455,-0.001425852,0.008050000,-58.187,-1.426,8.050,-0.058189366,-0.001328983,0.008040000,-58.189,-1.329,8.040,-0.058953474,-0.001246893,0.008050000,-58.953,-1.247,8.050,,world,-0.07851530611515045,0.20355485379695892,0.2039300501346588,-0.07925373315811157,0.20377106964588165,0.09567855298519135,-0.0007384270429611206,0.0002162158489227295,-0.10825149714946747,-0.7384270429611206,0.2162158489227295,-108.25149714946747,0.10825423159808703,108.25423159808703,0.0
2026-09-04T12:52:08.904863+00:00,scissor_p60,Scissor,3,60,6,6,6,60,True,True,0,3,,0.000000000,0.000000000,0.000000000,0.148352986,0.000000000,0.000000000,0.000000000,-0.148352986,0.000000000,0.000000000,0.000000000,0.011620000,0.000000000,0.000000000,0.011620000,0.000000000,0.000000000,0.011620000,0.000000000,0.000000000,11.620,0.000,0.000,11.620,0.000,0.000,11.620,0.000,0.000,-0.058187455,-0.001425852,0.008050000,-58.187,-1.426,8.050,-0.058189366,-0.001328983,0.008040000,-58.189,-1.329,8.040,-0.058953474,-0.001246893,0.008050000,-58.953,-1.247,8.050,,world,-0.0788460224866867,0.2040180116891861,0.19503508508205414,-0.07961106300354004,0.20443929731845856,0.10419479012489319,-0.0007650405168533325,0.00042128562927246094,-0.09084029495716095,-0.7650405168533325,0.42128562927246094,-90.84029495716095,0.09084449326446738,90.84449326446737,0.0
2026-09-04T12:54:04.501111+00:00,scissor_p92,Scissor,3,92,6,6,6,92,True,True,0,3,,0.000000000,0.000000000,0.000000000,0.087266463,0.000000000,0.000000000,0.000000000,-0.087266463,0.000000000,0.000000000,0.000000000,0.011620000,0.000000000,0.000000000,0.011620000,0.000000000,0.000000000,0.011620000,0.000000000,0.000000000,11.620,0.000,0.000,11.620,0.000,0.000,11.620,0.000,0.000,-0.058187455,-0.001425852,0.008050000,-58.187,-1.426,8.050,-0.058189366,-0.001328983,0.008040000,-58.189,-1.329,8.040,-0.058953474,-0.001246893,0.008050000,-58.953,-1.247,8.050,,world,-0.07907634973526001,0.20432086288928986,0.18670828640460968,-0.07967416942119598,0.20462217926979065,0.11271077394485474,-0.0005978196859359741,0.00030131638050079346,-0.07399751245975494,-0.5978196859359741,0.30131638050079346,-73.99751245975494,0.07400054074241376,74.00054074241376,0.0
2026-09-04T12:56:20.572424+00:00,scissor_p128,Scissor,3,128,6,6,6,128,True,True,0,3,,0.000000000,0.000000000,0.000000000,0.017453293,0.000000000,0.000000000,0.000000000,-0.017453293,0.000000000,0.000000000,0.000000000,0.011620000,0.000000000,0.000000000,0.011620000,0.000000000,0.000000000,0.011620000,0.000000000,0.000000000,11.620,0.000,0.000,11.620,0.000,0.000,11.620,0.000,0.000,-0.058187455,-0.001425852,0.008050000,-58.187,-1.426,8.050,-0.058189366,-0.001328983,0.008040000,-58.189,-1.329,8.040,-0.058953474,-0.001246893,0.008050000,-58.953,-1.247,8.050,,world,-0.07892175018787384,0.20397305488586426,0.17667819559574127,-0.0794355571269989,0.2043249011039734,0.12311956286430359,-0.000513806939125061,0.00035184621810913086,-0.05355863273143768,-0.513806939125061,0.35184621810913086,-53.55863273143768,0.053562252878243635,53.56225287824363,0.0
2026-09-04T12:58:20.536494+00:00,scissor_p164,Scissor,3,164,6,6,6,164,True,True,0,3,,0.000000000,0.000000000,0.000000000,-0.052359878,0.000000000,0.000000000,0.000000000,0.052359878,0.000000000,0.000000000,0.000000000,0.011620000,0.000000000,0.000000000,0.011620000,0.000000000,0.000000000,0.011620000,0.000000000,0.000000000,11.620,0.000,0.000,11.620,0.000,0.000,11.620,0.000,0.000,-0.058187455,-0.001425852,0.008050000,-58.187,-1.426,8.050,-0.058189366,-0.001328983,0.008040000,-58.189,-1.329,8.040,-0.058953474,-0.001246893,0.008050000,-58.953,-1.247,8.050,,world,-0.0785708874464035,0.20329973101615906,0.1664583384990692,-0.07880501449108124,0.20337945222854614,0.13333964347839355,-0.00023412704467773438,7.972121238708496e-05,-0.03311869502067566,-0.23412704467773438,0.07972121238708496,-33.11869502067566,0.0331196185185953,33.1196185185953,0.0
2026-09-04T12:59:15.048539+00:00,scissor_p192,Scissor,3,192,6,6,6,192,True,True,0,3,,0.000000000,0.000000000,0.000000000,-0.104719755,0.000000000,0.000000000,0.000000000,0.104719755,0.000000000,0.000000000,0.000000000,0.011620000,0.000000000,0.000000000,0.011620000,0.000000000,0.000000000,0.011620000,0.000000000,0.000000000,11.620,0.000,0.000,11.620,0.000,0.000,11.620,0.000,0.000,-0.058187455,-0.001425852,0.008050000,-58.187,-1.426,8.050,-0.058189366,-0.001328983,0.008040000,-58.189,-1.329,8.040,-0.058953474,-0.001246893,0.008050000,-58.953,-1.247,8.050,,world,-0.0780131071805954,0.2023114413022995,0.15907754004001617,-0.07828453183174133,0.2025892436504364,0.1407201737165451,-0.00027142465114593506,0.00027780234813690186,-0.01835736632347107,-0.27142465114593506,0.27780234813690186,-18.35736632347107,0.01836147444569716,18.36147444569716,0.0
2026-09-04T13:00:24.603158+00:00,scissor_p225,Scissor,3,225,6,6,6,225,True,True,0,3,,0.000000000,0.000000000,0.000000000,-0.168424273,0.000000000,0.000000000,0.000000000,0.168424273,0.000000000,0.000000000,0.000000000,0.011620000,0.000000000,0.000000000,0.011620000,0.000000000,0.000000000,0.011620000,0.000000000,0.000000000,11.620,0.000,0.000,11.620,0.000,0.000,11.620,0.000,0.000,-0.058187455,-0.001425852,0.008050000,-58.187,-1.426,8.050,-0.058189366,-0.001328983,0.008040000,-58.189,-1.329,8.040,-0.058953474,-0.001246893,0.008050000,-58.953,-1.247,8.050,,world,-0.0780131071805954,0.2023114413022995,0.15907754004001617,-0.07828453183174133,0.2025892436504364,0.1407201737165451,-0.00027142465114593506,0.00027780234813690186,-0.01835736632347107,-0.27142465114593506,0.27780234813690186,-18.35736632347107,0.01836147444569716,18.36147444569716,0.0
2026-09-04T13:01:07.102248+00:00,scissor_p250,Scissor,3,250,6,6,6,233,True,True,0,3,,0.000000000,0.000000000,0.000000000,-0.170169602,0.000000000,0.000000000,0.000000000,0.170169602,0.000000000,0.000000000,0.000000000,0.011620000,0.000000000,0.000000000,0.011620000,0.000000000,0.000000000,0.011620000,0.000000000,0.000000000,11.620,0.000,0.000,11.620,0.000,0.000,11.620,0.000,0.000,-0.058187455,-0.001425852,0.008050000,-58.187,-1.426,8.050,-0.058189366,-0.001328983,0.008040000,-58.189,-1.329,8.040,-0.058953474,-0.001246893,0.008050000,-58.953,-1.247,8.050,,world,-0.0780131071805954,0.2023114413022995,0.15907754004001617,-0.07828453183174133,0.2025892436504364,0.1407201737165451,-0.00027142465114593506,0.00027780234813690186,-0.01835736632347107,-0.27142465114593506,0.27780234813690186,-18.35736632347107,0.01836147444569716,18.36147444569716,0.0
